election,election_date,precinct_code,precinct_name,contest,choice,votes,vote_pct,row_type
2019 General Election,2019-11-05,0067,Beaverdam,For Township Fiscal Officer - Richland,Contest Totals,55,,tally
2019 General Election,2019-11-05,0067,Beaverdam,For Member of Board of Education - Bluffton,Jeremy Scoles,49,,choice
2019 General Election,2019-11-05,0067,Beaverdam,For Member of Board of Education - Bluffton,Write-In Totals,1,,tally
2019 General Election,2019-11-05,0067,Beaverdam,For Member of Board of Education - Bluffton,Write-In: Not Valid,1,,choice
2019 General Election,2019-11-05,0067,Beaverdam,For Member of Board of Education - Bluffton,Write-In: Lawrence Hoffman,0,,choice
2019 General Election,2019-11-05,0067,Beaverdam,For Member of Board of Education - Bluffton,Not Assigned,0,,tally
2019 General Election,2019-11-05,0067,Beaverdam,For Member of Board of Education - Bluffton,Total Votes Cast,50,,tally
2019 General Election,2019-11-05,0067,Beaverdam,For Member of Board of Education - Bluffton,Overvotes,0,,tally
2019 General Election,2019-11-05,0067,Beaverdam,For Member of Board of Education - Bluffton,Undervotes,60,,tally
2019 General Election,2019-11-05,0067,Beaverdam,For Member of Board of Education - Bluffton,Contest Totals,110,,tally
2019 General Election,2019-11-05,0067,Beaverdam,For Member of Board of Education - Bluffton,For the Tax Levy,30,,choice
2019 General Election,2019-11-05,0067,Beaverdam,For Member of Board of Education - Bluffton,Against the Tax Levy,23,,choice
2019 General Election,2019-11-05,0067,Beaverdam,For Member of Board of Education - Bluffton,Total Votes Cast,53,,tally
2019 General Election,2019-11-05,0067,Beaverdam,For Member of Board of Education - Bluffton,Overvotes,0,,tally
2019 General Election,2019-11-05,0067,Beaverdam,For Member of Board of Education - Bluffton,Undervotes,2,,tally
2019 General Election,2019-11-05,0067,Beaverdam,For Member of Board of Education - Bluffton,Contest Totals,55,,tally
2019 General Election,2019-11-05,0068,Bluffton A,STATISTICS,Ballots Cast - Total,308,,choice
2019 General Election,2019-11-05,0068,Bluffton A,STATISTICS,Ballots Cast - Blank,0,,choice
2019 General Election,2019-11-05,0068,Bluffton A,For Mayor - Bluffton,REP Richard L. Johnson,265,,choice
2019 General Election,2019-11-05,0068,Bluffton A,For Mayor - Bluffton,Total Votes Cast,265,,tally
2019 General Election,2019-11-05,0068,Bluffton A,For Mayor - Bluffton,Overvotes,0,,tally
2019 General Election,2019-11-05,0068,Bluffton A,For Mayor - Bluffton,Undervotes,43,,tally
2019 General Election,2019-11-05,0068,Bluffton A,For Mayor - Bluffton,Contest Totals,308,,tally
2019 General Election,2019-11-05,0068,Bluffton A,For Council - Bluffton,Joseph W. Sehlhorst,257,,choice
2019 General Election,2019-11-05,0068,Bluffton A,For Council - Bluffton,Benjamin Stahl,229,,choice
2019 General Election,2019-11-05,0068,Bluffton A,For Council - Bluffton,Total Votes Cast,486,,tally
2019 General Election,2019-11-05,0068,Bluffton A,For Council - Bluffton,Overvotes,0,,tally
2019 General Election,2019-11-05,0068,Bluffton A,For Council - Bluffton,Undervotes,130,,tally
2019 General Election,2019-11-05,0068,Bluffton A,For Council - Bluffton,Contest Totals,616,,tally
2019 General Election,2019-11-05,0068,Bluffton A,For Township Trustee - Richland,Donald K. Brauen,267,,choice
2019 General Election,2019-11-05,0068,Bluffton A,For Township Trustee - Richland,Total Votes Cast,267,,tally
2019 General Election,2019-11-05,0068,Bluffton A,For Township Trustee - Richland,Overvotes,0,,tally
2019 General Election,2019-11-05,0068,Bluffton A,For Township Trustee - Richland,Undervotes,41,,tally
2019 General Election,2019-11-05,0068,Bluffton A,For Township Trustee - Richland,Contest Totals,308,,tally
2019 General Election,2019-11-05,0068,Bluffton A,For Township Fiscal Officer - Richland,Trisha Nieman,152,,choice
2019 General Election,2019-11-05,0068,Bluffton A,For Township Fiscal Officer - Richland,Write-In Totals,114,,tally
2019 General Election,2019-11-05,0068,Bluffton A,For Township Fiscal Officer - Richland,Write-In: Neil J. Reicheubach,113,,choice
2019 General Election,2019-11-05,0068,Bluffton A,For Township Fiscal Officer - Richland,Write-In: Not Valid,1,,choice
2019 General Election,2019-11-05,0068,Bluffton A,For Township Fiscal Officer - Richland,Not Assigned,0,,tally
2019 General Election,2019-11-05,0068,Bluffton A,For Township Fiscal Officer - Richland,Total Votes Cast,266,,tally
2019 General Election,2019-11-05,0068,Bluffton A,For Township Fiscal Officer - Richland,Overvotes,0,,tally
2019 General Election,2019-11-05,0068,Bluffton A,For Township Fiscal Officer - Richland,Undervotes,42,,tally
2019 General Election,2019-11-05,0068,Bluffton A,For Township Fiscal Officer - Richland,Contest Totals,308,,tally
2019 General Election,2019-11-05,0068,Bluffton A,For Member of Board of Education - Bluffton,Jeremy Scoles,259,,choice
2019 General Election,2019-11-05,0068,Bluffton A,For Member of Board of Education - Bluffton,Write-In Totals,61,,tally
2019 General Election,2019-11-05,0068,Bluffton A,For Member of Board of Education - Bluffton,Write-In: Not Valid,9,,choice
2019 General Election,2019-11-05,0068,Bluffton A,For Member of Board of Education - Bluffton,Write-In: Lawrence Hoffman,52,,choice
2019 General Election,2019-11-05,0068,Bluffton A,For Member of Board of Education - Bluffton,Not Assigned,0,,tally
2019 General Election,2019-11-05,0068,Bluffton A,For Member of Board of Education - Bluffton,Total Votes Cast,320,,tally
2019 General Election,2019-11-05,0068,Bluffton A,For Member of Board of Education - Bluffton,Overvotes,0,,tally
2019 General Election,2019-11-05,0068,Bluffton A,For Member of Board of Education - Bluffton,Undervotes,296,,tally
2019 General Election,2019-11-05,0068,Bluffton A,For Member of Board of Education - Bluffton,Contest Totals,616,,tally
2019 General Election,2019-11-05,0068,Bluffton A,For Member of Board of Education - Bluffton,For the Tax Levy,269,,choice
2019 General Election,2019-11-05,0068,Bluffton A,For Member of Board of Education - Bluffton,Against the Tax Levy,36,,choice
2019 General Election,2019-11-05,0068,Bluffton A,For Member of Board of Education - Bluffton,Total Votes Cast,305,,tally
2019 General Election,2019-11-05,0068,Bluffton A,For Member of Board of Education - Bluffton,Overvotes,0,,tally
2019 General Election,2019-11-05,0068,Bluffton A,For Member of Board of Education - Bluffton,Undervotes,3,,tally
2019 General Election,2019-11-05,0068,Bluffton A,For Member of Board of Education - Bluffton,Contest Totals,308,,tally
2019 General Election,2019-11-05,0069,Bluffton B,STATISTICS,Ballots Cast - Total,223,,choice
2019 General Election,2019-11-05,0069,Bluffton B,STATISTICS,Ballots Cast - Blank,0,,choice
2019 General Election,2019-11-05,0069,Bluffton B,For Mayor - Bluffton,REP Richard L. Johnson,190,,choice
2019 General Election,2019-11-05,0069,Bluffton B,For Mayor - Bluffton,Total Votes Cast,190,,tally
2019 General Election,2019-11-05,0069,Bluffton B,For Mayor - Bluffton,Overvotes,0,,tally
2019 General Election,2019-11-05,0069,Bluffton B,For Mayor - Bluffton,Undervotes,33,,tally
2019 General Election,2019-11-05,0069,Bluffton B,For Mayor - Bluffton,Contest Totals,223,,tally
2019 General Election,2019-11-05,0069,Bluffton B,For Council - Bluffton,Joseph W. Sehlhorst,198,,choice
2019 General Election,2019-11-05,0069,Bluffton B,For Council - Bluffton,Benjamin Stahl,171,,choice
2019 General Election,2019-11-05,0069,Bluffton B,For Council - Bluffton,Total Votes Cast,369,,tally
2019 General Election,2019-11-05,0069,Bluffton B,For Council - Bluffton,Overvotes,0,,tally
2019 General Election,2019-11-05,0069,Bluffton B,For Council - Bluffton,Undervotes,77,,tally
2019 General Election,2019-11-05,0069,Bluffton B,For Council - Bluffton,Contest Totals,446,,tally
2019 General Election,2019-11-05,0069,Bluffton B,For Township Trustee - Richland,Donald K. Brauen,200,,choice
2019 General Election,2019-11-05,0069,Bluffton B,For Township Trustee - Richland,Total Votes Cast,200,,tally
2019 General Election,2019-11-05,0069,Bluffton B,For Township Trustee - Richland,Overvotes,0,,tally
2019 General Election,2019-11-05,0069,Bluffton B,For Township Trustee - Richland,Undervotes,23,,tally
2019 General Election,2019-11-05,0069,Bluffton B,For Township Trustee - Richland,Contest Totals,223,,tally
2019 General Election,2019-11-05,0069,Bluffton B,For Township Fiscal Officer - Richland,Trisha Nieman,71,,choice
2019 General Election,2019-11-05,0069,Bluffton B,For Township Fiscal Officer - Richland,Write-In Totals,134,,tally
2019 General Election,2019-11-05,0069,Bluffton B,For Township Fiscal Officer - Richland,Write-In: Neil J. Reicheubach,133,,choice
2019 General Election,2019-11-05,0069,Bluffton B,For Township Fiscal Officer - Richland,Write-In: Not Valid,1,,choice
2019 General Election,2019-11-05,0069,Bluffton B,For Township Fiscal Officer - Richland,Not Assigned,0,,tally
2019 General Election,2019-11-05,0069,Bluffton B,For Township Fiscal Officer - Richland,Total Votes Cast,205,,tally
2019 General Election,2019-11-05,0069,Bluffton B,For Township Fiscal Officer - Richland,Overvotes,2,,tally
2019 General Election,2019-11-05,0069,Bluffton B,For Township Fiscal Officer - Richland,Undervotes,16,,tally
2019 General Election,2019-11-05,0069,Bluffton B,For Township Fiscal Officer - Richland,Contest Totals,223,,tally
2019 General Election,2019-11-05,0069,Bluffton B,For Member of Board of Education - Bluffton,Jeremy Scoles,189,,choice
2019 General Election,2019-11-05,0069,Bluffton B,For Member of Board of Education - Bluffton,Write-In Totals,68,,tally
2019 General Election,2019-11-05,0069,Bluffton B,For Member of Board of Education - Bluffton,Write-In: Not Valid,10,,choice
2019 General Election,2019-11-05,0069,Bluffton B,For Member of Board of Education - Bluffton,Write-In: Lawrence Hoffman,58,,choice
2019 General Election,2019-11-05,0069,Bluffton B,For Member of Board of Education - Bluffton,Not Assigned,0,,tally
2019 General Election,2019-11-05,0069,Bluffton B,For Member of Board of Education - Bluffton,Total Votes Cast,257,,tally
2019 General Election,2019-11-05,0069,Bluffton B,For Member of Board of Education - Bluffton,Overvotes,0,,tally
2019 General Election,2019-11-05,0069,Bluffton B,For Member of Board of Education - Bluffton,Undervotes,189,,tally
2019 General Election,2019-11-05,0069,Bluffton B,For Member of Board of Education - Bluffton,Contest Totals,446,,tally
2019 General Election,2019-11-05,0069,Bluffton B,For Member of Board of Education - Bluffton,For the Tax Levy,187,,choice
2019 General Election,2019-11-05,0069,Bluffton B,For Member of Board of Education - Bluffton,Against the Tax Levy,31,,choice
2019 General Election,2019-11-05,0069,Bluffton B,For Member of Board of Education - Bluffton,Total Votes Cast,218,,tally
2019 General Election,2019-11-05,0069,Bluffton B,For Member of Board of Education - Bluffton,Overvotes,0,,tally
2019 General Election,2019-11-05,0069,Bluffton B,For Member of Board of Education - Bluffton,Undervotes,5,,tally
2019 General Election,2019-11-05,0069,Bluffton B,For Member of Board of Education - Bluffton,Contest Totals,223,,tally
2019 General Election,2019-11-05,0070,Bluffton C,STATISTICS,Ballots Cast - Total,164,,choice
2019 General Election,2019-11-05,0070,Bluffton C,STATISTICS,Ballots Cast - Blank,0,,choice
2019 General Election,2019-11-05,0070,Bluffton C,For Mayor - Bluffton,REP Richard L. Johnson,139,,choice
2019 General Election,2019-11-05,0070,Bluffton C,For Mayor - Bluffton,Total Votes Cast,139,,tally
2019 General Election,2019-11-05,0070,Bluffton C,For Mayor - Bluffton,Overvotes,0,,tally
2019 General Election,2019-11-05,0070,Bluffton C,For Mayor - Bluffton,Undervotes,25,,tally
2019 General Election,2019-11-05,0070,Bluffton C,For Mayor - Bluffton,Contest Totals,164,,tally
2019 General Election,2019-11-05,0070,Bluffton C,For Council - Bluffton,Joseph W. Sehlhorst,139,,choice
2019 General Election,2019-11-05,0070,Bluffton C,For Council - Bluffton,Benjamin Stahl,116,,choice
2019 General Election,2019-11-05,0070,Bluffton C,For Council - Bluffton,Total Votes Cast,255,,tally
2019 General Election,2019-11-05,0070,Bluffton C,For Council - Bluffton,Overvotes,0,,tally
2019 General Election,2019-11-05,0070,Bluffton C,For Council - Bluffton,Undervotes,73,,tally
2019 General Election,2019-11-05,0070,Bluffton C,For Council - Bluffton,Contest Totals,328,,tally
2019 General Election,2019-11-05,0070,Bluffton C,For Township Trustee - Richland,Donald K. Brauen,139,,choice
2019 General Election,2019-11-05,0070,Bluffton C,For Township Trustee - Richland,Total Votes Cast,139,,tally
2019 General Election,2019-11-05,0070,Bluffton C,For Township Trustee - Richland,Overvotes,0,,tally
2019 General Election,2019-11-05,0070,Bluffton C,For Township Trustee - Richland,Undervotes,25,,tally
2019 General Election,2019-11-05,0070,Bluffton C,For Township Trustee - Richland,Contest Totals,164,,tally
2019 General Election,2019-11-05,0070,Bluffton C,For Township Fiscal Officer - Richland,Trisha Nieman,80,,choice
2019 General Election,2019-11-05,0070,Bluffton C,For Township Fiscal Officer - Richland,Write-In Totals,59,,tally
2019 General Election,2019-11-05,0070,Bluffton C,For Township Fiscal Officer - Richland,Write-In: Neil J. Reicheubach,58,,choice
2019 General Election,2019-11-05,0070,Bluffton C,For Township Fiscal Officer - Richland,Write-In: Not Valid,1,,choice
2019 General Election,2019-11-05,0070,Bluffton C,For Township Fiscal Officer - Richland,Not Assigned,0,,tally
2019 General Election,2019-11-05,0070,Bluffton C,For Township Fiscal Officer - Richland,Total Votes Cast,139,,tally
2019 General Election,2019-11-05,0070,Bluffton C,For Township Fiscal Officer - Richland,Overvotes,1,,tally
2019 General Election,2019-11-05,0070,Bluffton C,For Township Fiscal Officer - Richland,Undervotes,24,,tally
2019 General Election,2019-11-05,0070,Bluffton C,For Township Fiscal Officer - Richland,Contest Totals,164,,tally
2019 General Election,2019-11-05,0070,Bluffton C,For Member of Board of Education - Bluffton,Jeremy Scoles,130,,choice
2019 General Election,2019-11-05,0070,Bluffton C,For Member of Board of Education - Bluffton,Write-In Totals,35,,tally
2019 General Election,2019-11-05,0070,Bluffton C,For Member of Board of Education - Bluffton,Write-In: Not Valid,4,,choice
2019 General Election,2019-11-05,0070,Bluffton C,For Member of Board of Education - Bluffton,Write-In: Lawrence Hoffman,31,,choice
2019 General Election,2019-11-05,0070,Bluffton C,For Member of Board of Education - Bluffton,Not Assigned,0,,tally
2019 General Election,2019-11-05,0070,Bluffton C,For Member of Board of Education - Bluffton,Total Votes Cast,165,,tally
2019 General Election,2019-11-05,0070,Bluffton C,For Member of Board of Education - Bluffton,Overvotes,0,,tally
2019 General Election,2019-11-05,0070,Bluffton C,For Member of Board of Education - Bluffton,Undervotes,163,,tally
2019 General Election,2019-11-05,0070,Bluffton C,For Member of Board of Education - Bluffton,Contest Totals,328,,tally
2019 General Election,2019-11-05,0070,Bluffton C,For Member of Board of Education - Bluffton,For the Tax Levy,137,,choice
2019 General Election,2019-11-05,0070,Bluffton C,For Member of Board of Education - Bluffton,Against the Tax Levy,25,,choice
2019 General Election,2019-11-05,0070,Bluffton C,For Member of Board of Education - Bluffton,Total Votes Cast,162,,tally
2019 General Election,2019-11-05,0070,Bluffton C,For Member of Board of Education - Bluffton,Overvotes,0,,tally
2019 General Election,2019-11-05,0070,Bluffton C,For Member of Board of Education - Bluffton,Undervotes,2,,tally
2019 General Election,2019-11-05,0070,Bluffton C,For Member of Board of Education - Bluffton,Contest Totals,164,,tally
2019 General Election,2019-11-05,0071,Richland A,STATISTICS,Ballots Cast - Total,164,,choice
2019 General Election,2019-11-05,0071,Richland A,STATISTICS,Ballots Cast - Blank,0,,choice
2019 General Election,2019-11-05,0071,Richland A,For Township Trustee - Richland,Donald K. Brauen,148,,choice
2019 General Election,2019-11-05,0071,Richland A,For Township Trustee - Richland,Total Votes Cast,148,,tally
2019 General Election,2019-11-05,0071,Richland A,For Township Trustee - Richland,Overvotes,0,,tally
2019 General Election,2019-11-05,0071,Richland A,For Township Trustee - Richland,Undervotes,16,,tally
2019 General Election,2019-11-05,0071,Richland A,For Township Trustee - Richland,Contest Totals,164,,tally
2019 General Election,2019-11-05,0071,Richland A,For Township Fiscal Officer - Richland,Trisha Nieman,83,,choice
2019 General Election,2019-11-05,0071,Richland A,For Township Fiscal Officer - Richland,Write-In Totals,72,,tally
2019 General Election,2019-11-05,0071,Richland A,For Township Fiscal Officer - Richland,Write-In: Neil J. Reicheubach,71,,choice
2019 General Election,2019-11-05,0071,Richland A,For Township Fiscal Officer - Richland,Write-In: Not Valid,1,,choice
2019 General Election,2019-11-05,0071,Richland A,For Township Fiscal Officer - Richland,Not Assigned,0,,tally
2019 General Election,2019-11-05,0071,Richland A,For Township Fiscal Officer - Richland,Total Votes Cast,155,,tally
2019 General Election,2019-11-05,0071,Richland A,For Township Fiscal Officer - Richland,Overvotes,0,,tally
2019 General Election,2019-11-05,0071,Richland A,For Township Fiscal Officer - Richland,Undervotes,9,,tally
2019 General Election,2019-11-05,0071,Richland A,For Township Fiscal Officer - Richland,Contest Totals,164,,tally
2019 General Election,2019-11-05,0071,Richland A,For Member of Board of Education - Bluffton,Jeremy Scoles,137,,choice
2019 General Election,2019-11-05,0071,Richland A,For Member of Board of Education - Bluffton,Write-In Totals,22,,tally
2019 General Election,2019-11-05,0071,Richland A,For Member of Board of Education - Bluffton,Write-In: Not Valid,6,,choice
2019 General Election,2019-11-05,0071,Richland A,For Member of Board of Education - Bluffton,Write-In: Lawrence Hoffman,16,,choice
2019 General Election,2019-11-05,0071,Richland A,For Member of Board of Education - Bluffton,Not Assigned,0,,tally
2019 General Election,2019-11-05,0071,Richland A,For Member of Board of Education - Bluffton,Total Votes Cast,159,,tally
2019 General Election,2019-11-05,0071,Richland A,For Member of Board of Education - Bluffton,Overvotes,0,,tally
2019 General Election,2019-11-05,0071,Richland A,For Member of Board of Education - Bluffton,Undervotes,169,,tally
2019 General Election,2019-11-05,0071,Richland A,For Member of Board of Education - Bluffton,Contest Totals,328,,tally
2019 General Election,2019-11-05,0071,Richland A,For Member of Board of Education - Bluffton,For the Tax Levy,116,,choice
2019 General Election,2019-11-05,0071,Richland A,For Member of Board of Education - Bluffton,Against the Tax Levy,45,,choice
2019 General Election,2019-11-05,0071,Richland A,For Member of Board of Education - Bluffton,Total Votes Cast,161,,tally
2019 General Election,2019-11-05,0071,Richland A,For Member of Board of Education - Bluffton,Overvotes,0,,tally
2019 General Election,2019-11-05,0071,Richland A,For Member of Board of Education - Bluffton,Undervotes,3,,tally
2019 General Election,2019-11-05,0071,Richland A,For Member of Board of Education - Bluffton,Contest Totals,164,,tally
2019 General Election,2019-11-05,0072,Richland B,STATISTICS,Ballots Cast - Total,187,,choice
2019 General Election,2019-11-05,0072,Richland B,STATISTICS,Ballots Cast - Blank,0,,choice
2019 General Election,2019-11-05,0072,Richland B,For Township Trustee - Richland,Donald K. Brauen,175,,choice
2019 General Election,2019-11-05,0072,Richland B,For Township Trustee - Richland,Total Votes Cast,175,,tally
2019 General Election,2019-11-05,0072,Richland B,For Township Trustee - Richland,Overvotes,0,,tally
2019 General Election,2019-11-05,0072,Richland B,For Township Trustee - Richland,Undervotes,12,,tally
2019 General Election,2019-11-05,0072,Richland B,For Township Trustee - Richland,Contest Totals,187,,tally
2019 General Election,2019-11-05,0072,Richland B,For Township Fiscal Officer - Richland,Trisha Nieman,80,,choice
2019 General Election,2019-11-05,0072,Richland B,For Township Fiscal Officer - Richland,Write-In Totals,90,,tally
2019 General Election,2019-11-05,0072,Richland B,For Township Fiscal Officer - Richland,Write-In: Neil J. Reicheubach,90,,choice
2019 General Election,2019-11-05,0072,Richland B,For Township Fiscal Officer - Richland,Write-In: Not Valid,0,,choice
2019 General Election,2019-11-05,0072,Richland B,For Township Fiscal Officer - Richland,Not Assigned,0,,tally
2019 General Election,2019-11-05,0072,Richland B,For Township Fiscal Officer - Richland,Total Votes Cast,170,,tally
2019 General Election,2019-11-05,0072,Richland B,For Township Fiscal Officer - Richland,Overvotes,1,,tally
2019 General Election,2019-11-05,0072,Richland B,For Township Fiscal Officer - Richland,Undervotes,16,,tally
2019 General Election,2019-11-05,0072,Richland B,For Township Fiscal Officer - Richland,Contest Totals,187,,tally
2019 General Election,2019-11-05,0072,Richland B,For Member of Governing Board of ESC - Putnam,William Goecke,7,,choice
2019 General Election,2019-11-05,0072,Richland B,For Member of Governing Board of ESC - Putnam,Marilyn M. Weber,10,,choice
2019 General Election,2019-11-05,0072,Richland B,For Member of Governing Board of ESC - Putnam,Total Votes Cast,17,,tally
2019 General Election,2019-11-05,0072,Richland B,For Member of Governing Board of ESC - Putnam,Overvotes,0,,tally
2019 General Election,2019-11-05,0072,Richland B,For Member of Governing Board of ESC - Putnam,Undervotes,17,,tally
2019 General Election,2019-11-05,0072,Richland B,For Member of Governing Board of ESC - Putnam,Contest Totals,34,,tally
2019 General Election,2019-11-05,0072,Richland B,For Member of Board of Education - Bluffton,Jeremy Scoles,150,,choice
2019 General Election,2019-11-05,0072,Richland B,For Member of Board of Education - Bluffton,Write-In Totals,28,,tally
2019 General Election,2019-11-05,0072,Richland B,For Member of Board of Education - Bluffton,Write-In: Not Valid,1,,choice
2019 General Election,2019-11-05,0072,Richland B,For Member of Board of Education - Bluffton,Write-In: Lawrence Hoffman,27,,choice
2019 General Election,2019-11-05,0072,Richland B,For Member of Board of Education - Bluffton,Not Assigned,0,,tally
2019 General Election,2019-11-05,0072,Richland B,For Member of Board of Education - Bluffton,Total Votes Cast,178,,tally
2019 General Election,2019-11-05,0072,Richland B,For Member of Board of Education - Bluffton,Overvotes,0,,tally
2019 General Election,2019-11-05,0072,Richland B,For Member of Board of Education - Bluffton,Undervotes,162,,tally
2019 General Election,2019-11-05,0072,Richland B,For Member of Board of Education - Bluffton,Contest Totals,340,,tally
2019 General Election,2019-11-05,0072,Richland B,For Member of Board of Education - Pandora,Angie Basinger,17,,choice
2019 General Election,2019-11-05,0072,Richland B,For Member of Board of Education - Pandora,Brandy Rose Hovest,2,,choice
2019 General Election,2019-11-05,0072,Richland B,For Member of Board of Education - Pandora,Marcia Sue Hovest,1,,choice
2019 General Election,2019-11-05,0072,Richland B,For Member of Board of Education - Pandora,Vance Nofziger,5,,choice
2019 General Election,2019-11-05,0072,Richland B,For Member of Board of Education - Pandora,Jill Torres,12,,choice
2019 General Election,2019-11-05,0072,Richland B,For Member of Board of Education - Pandora,Richard Wahl,7,,choice
2019 General Election,2019-11-05,0072,Richland B,For Member of Board of Education - Pandora,Vanessa Wilson,4,,choice
2019 General Election,2019-11-05,0072,Richland B,For Member of Board of Education - Pandora,Total Votes Cast,48,,tally
2019 General Election,2019-11-05,0072,Richland B,For Member of Board of Education - Pandora,Overvotes,0,,tally
2019 General Election,2019-11-05,0072,Richland B,For Member of Board of Education - Pandora,Undervotes,3,,tally
2019 General Election,2019-11-05,0072,Richland B,For Member of Board of Education - Pandora,Contest Totals,51,,tally
2019 General Election,2019-11-05,0072,Richland B,For Member of Board of Education - Pandora,For the Tax Levy,135,,choice
2019 General Election,2019-11-05,0072,Richland B,For Member of Board of Education - Pandora,Against the Tax Levy,49,,choice
2019 General Election,2019-11-05,0072,Richland B,For Member of Board of Education - Pandora,Total Votes Cast,184,,tally
2019 General Election,2019-11-05,0072,Richland B,For Member of Board of Education - Pandora,Overvotes,0,,tally
2019 General Election,2019-11-05,0072,Richland B,For Member of Board of Education - Pandora,Undervotes,3,,tally
2019 General Election,2019-11-05,0072,Richland B,For Member of Board of Education - Pandora,Contest Totals,187,,tally
2019 General Election,2019-11-05,0073,Shawnee A,STATISTICS,Ballots Cast - Total,133,,choice
2019 General Election,2019-11-05,0073,Shawnee A,STATISTICS,Ballots Cast - Blank,0,,choice
2019 General Election,2019-11-05,0073,Shawnee A,For Township Trustee - Shawnee,Russell E. Holly,63,,choice
2019 General Election,2019-11-05,0073,Shawnee A,For Township Trustee - Shawnee,Chris Seddelmeyer,63,,choice
2019 General Election,2019-11-05,0073,Shawnee A,For Township Trustee - Shawnee,Total Votes Cast,126,,tally
2019 General Election,2019-11-05,0073,Shawnee A,For Township Trustee - Shawnee,Overvotes,0,,tally
2019 General Election,2019-11-05,0073,Shawnee A,For Township Trustee - Shawnee,Undervotes,7,,tally
2019 General Election,2019-11-05,0073,Shawnee A,For Township Trustee - Shawnee,Contest Totals,133,,tally
2019 General Election,2019-11-05,0073,Shawnee A,For Township Fiscal Officer - Shawnee,John C. Newland,110,,choice
2019 General Election,2019-11-05,0073,Shawnee A,For Township Fiscal Officer - Shawnee,Total Votes Cast,110,,tally
2019 General Election,2019-11-05,0073,Shawnee A,For Township Fiscal Officer - Shawnee,Overvotes,0,,tally
2019 General Election,2019-11-05,0073,Shawnee A,For Township Fiscal Officer - Shawnee,Undervotes,23,,tally
2019 General Election,2019-11-05,0073,Shawnee A,For Township Fiscal Officer - Shawnee,Contest Totals,133,,tally
2019 General Election,2019-11-05,0073,Shawnee A,For Member of Governing Board of ESC - Allen,Ann Best,111,,choice
2019 General Election,2019-11-05,0073,Shawnee A,For Member of Governing Board of ESC - Allen,Total Votes Cast,111,,tally
2019 General Election,2019-11-05,0073,Shawnee A,For Member of Governing Board of ESC - Allen,Overvotes,0,,tally
2019 General Election,2019-11-05,0073,Shawnee A,For Member of Governing Board of ESC - Allen,Undervotes,155,,tally
2019 General Election,2019-11-05,0073,Shawnee A,For Member of Governing Board of ESC - Allen,Contest Totals,266,,tally
2019 General Election,2019-11-05,0073,Shawnee A,For Member of Board of Education - Shawnee,Mike Carpenter,96,,choice
2019 General Election,2019-11-05,0073,Shawnee A,For Member of Board of Education - Shawnee,Rob Loescher,74,,choice
2019 General Election,2019-11-05,0073,Shawnee A,For Member of Board of Education - Shawnee,Total Votes Cast,170,,tally
2019 General Election,2019-11-05,0073,Shawnee A,For Member of Board of Education - Shawnee,Overvotes,0,,tally
2019 General Election,2019-11-05,0073,Shawnee A,For Member of Board of Education - Shawnee,Undervotes,96,,tally
2019 General Election,2019-11-05,0073,Shawnee A,For Member of Board of Education - Shawnee,Contest Totals,266,,tally
2019 General Election,2019-11-05,0073,Shawnee A,For Member of Board of Education - Shawnee,For the Tax Levy,104,,choice
2019 General Election,2019-11-05,0073,Shawnee A,For Member of Board of Education - Shawnee,Against the Tax Levy,29,,choice
2019 General Election,2019-11-05,0073,Shawnee A,For Member of Board of Education - Shawnee,Total Votes Cast,133,,tally
2019 General Election,2019-11-05,0073,Shawnee A,For Member of Board of Education - Shawnee,Overvotes,0,,tally
2019 General Election,2019-11-05,0073,Shawnee A,For Member of Board of Education - Shawnee,Undervotes,0,,tally
2019 General Election,2019-11-05,0073,Shawnee A,For Member of Board of Education - Shawnee,Contest Totals,133,,tally
2019 General Election,2019-11-05,0074,Shawnee B,STATISTICS,Ballots Cast - Total,139,,choice
2019 General Election,2019-11-05,0074,Shawnee B,STATISTICS,Ballots Cast - Blank,0,,choice
2019 General Election,2019-11-05,0074,Shawnee B,For Township Trustee - Shawnee,Russell E. Holly,81,,choice
2019 General Election,2019-11-05,0074,Shawnee B,For Township Trustee - Shawnee,Chris Seddelmeyer,55,,choice
2019 General Election,2019-11-05,0074,Shawnee B,For Township Trustee - Shawnee,Total Votes Cast,136,,tally
2019 General Election,2019-11-05,0074,Shawnee B,For Township Trustee - Shawnee,Overvotes,2,,tally
2019 General Election,2019-11-05,0074,Shawnee B,For Township Trustee - Shawnee,Undervotes,1,,tally
2019 General Election,2019-11-05,0074,Shawnee B,For Township Trustee - Shawnee,Contest Totals,139,,tally
2019 General Election,2019-11-05,0074,Shawnee B,For Township Fiscal Officer - Shawnee,John C. Newland,117,,choice
2019 General Election,2019-11-05,0074,Shawnee B,For Township Fiscal Officer - Shawnee,Total Votes Cast,117,,tally
2019 General Election,2019-11-05,0074,Shawnee B,For Township Fiscal Officer - Shawnee,Overvotes,0,,tally
2019 General Election,2019-11-05,0074,Shawnee B,For Township Fiscal Officer - Shawnee,Undervotes,22,,tally
2019 General Election,2019-11-05,0074,Shawnee B,For Township Fiscal Officer - Shawnee,Contest Totals,139,,tally
2019 General Election,2019-11-05,0074,Shawnee B,For Member of Governing Board of ESC - Allen,Ann Best,112,,choice
2019 General Election,2019-11-05,0074,Shawnee B,For Member of Governing Board of ESC - Allen,Total Votes Cast,112,,tally
